3623
1 2 3
23 23 35
23 24 3
23 24 4
23 24 6
23 24 9
23 24 12
23 24 18
23 24 36
23 26 19
23 27 3
23 27 13
23 28 4
23 28 5
23 28 8
23 28 10
23 28 20
23 30 3
23 30 6
23 30 7
23 30 14
23 30 21
23 32 4
23 32 11
23 32 22
23 33 3
23 33 5
23 33 9
23 33 15
23 34 23
23 36 3
23 36 4
23 36 6
23 36 8
23 36 12
23 36 16
23 36 24
24 0 11
24 1 3
24 1 4
24 1 6
24 1 12
24 2 13
24 3 7
24 3 14
24 4 3
24 4 5
24 4 15
24 5 4
24 5 8
24 5 16
24 6 17
24 7 3
24 7 6
24 7 9
24 7 18
24 8 19
24 9 4
24 9 5
24 9 10
24 9 20
24 10 3
24 10 7
24 10 21
24 11 11
24 11 22
24 12 23
24 13 3
24 13 4
24 13 6
24 13 8
24 13 12
24 13 24
24 14 5
24 14 25
24 15 13
24 15 26
24 16 3
24 16 9
24 16 27
24 17 4
24 17 7
24 17 14
24 17 28
24 18 29
24 19 3
24 19 5
24 19 6
24 19 10
24 19 15
24 19 30
24 20 31
24 21 4
24 21 8
24 21 16
24 21 32
24 22 3
24 22 11
24 22 33
24 23 17
24 23 34
24 24 5
24 24 7
24 24 35
24 25 3
24 25 4
24 25 6
24 25 9
24 25 12
24 25 18
24 25 36
24 27 19
24 28 3
24 28 13
24 29 4
24 29 5
24 29 8
24 29 10
24 29 20
24 31 3
24 31 6
24 31 7
24 31 14
24 31 21
24 33 4
24 33 11
24 33 22
24 34 3
24 34 5
24 34 9
24 34 15
24 35 23
25 0 5
25 0 10
25 1 11
25 2 3
25 2 4
25 2 6
25 2 12
25 3 13
25 4 7
25 4 14
25 5 3
25 5 5
25 5 15
25 6 4
25 6 8
25 6 16
25 7 17
25 8 3
25 8 6
25 8 9
25 8 18
25 9 19
25 10 4
25 10 5
25 10 10
25 10 20
25 11 3
25 11 7
25 11 21
25 12 11
25 12 22
25 13 23
25 14 3
25 14 4
25 14 6
25 14 8
25 14 12
25 14 24
25 15 5
25 15 25
25 16 13
25 16 26
25 17 3
25 17 9
25 17 27
25 18 4
25 18 7
25 18 14
25 18 28
25 19 29
25 20 3
25 20 5
25 20 6
25 20 10
25 20 15
25 20 30
25 21 31
25 22 4
25 22 8
25 22 16
25 22 32
25 23 3
25 23 11
25 23 33
25 24 17
25 24 34
25 25 5
25 25 7
25 25 35
25 26 3
25 26 4
25 26 6
25 26 9
25 26 12
25 26 18
25 26 36
25 28 19
25 29 3
25 29 13
25 30 4
25 30 5
25 30 8
25 30 10
25 30 20
25 32 3
25 32 6
25 32 7
25 32 14
25 32 21
25 34 4
25 34 11
25 34 22
25 35 3
25 35 5
25 35 9
25 35 15
25 36 23
26 0 3
26 0 9
26 1 5
26 1 10
26 2 11
26 3 3
26 3 4
26 3 6
26 3 12
26 4 13
26 5 7
26 5 14
26 6 3
26 6 5
26 6 15
26 7 4
26 7 8
26 7 16
26 8 17
26 9 3
26 9 6
26 9 9
26 9 18
26 10 19
26 11 4
26 11 5
26 11 10
26 11 20
26 12 3
26 12 7
26 12 21
26 13 11
26 13 22
26 14 23
26 15 3
26 15 4
26 15 6
26 15 8
26 15 12
26 15 24
26 16 5
26 16 25
26 17 13
26 17 26
26 18 3
26 18 9
26 18 27
26 19 4
26 19 7
26 19 14
26 19 28
26 20 29
26 21 3
26 21 5
26 21 6
26 21 10
26 21 15
26 21 30
26 22 31
26 23 4
26 23 8
26 23 16
26 23 32
26 24 3
26 24 11
26 24 33
26 25 17
26 25 34
26 26 5
26 26 7
26 26 35
26 27 3
26 27 4
26 27 6
26 27 9
26 27 12
26 27 18
26 27 36
26 29 19
26 30 3
26 30 13
26 31 4
26 31 5
26 31 8
26 31 10
26 31 20
26 33 3
26 33 6
26 33 7
26 33 14
26 33 21
26 35 4
26 35 11
26 35 22
26 36 3
26 36 5
26 36 9
26 36 15
27 0 4
27 0 8
27 1 3
27 1 9
27 2 5
27 2 10
27 3 11
27 4 3
27 4 4
27 4 6
27 4 12
27 5 13
27 6 7
27 6 14
27 7 3
27 7 5
27 7 15
27 8 4
27 8 8
27 8 16
27 9 17
27 10 3
27 10 6
27 10 9
27 10 18
27 11 19
27 12 4
27 12 5
27 12 10
27 12 20
27 13 3
27 13 7
27 13 21
27 14 11
27 14 22
27 15 23
27 16 3
27 16 4
27 16 6
27 16 8
27 16 12
27 16 24
27 17 5
27 17 25
27 18 13
27 18 26
27 19 3
27 19 9
27 19 27
27 20 4
27 20 7
27 20 14
27 20 28
27 21 29
27 22 3
27 22 5
27 22 6
27 22 10
27 22 15
27 22 30
27 23 31
27 24 4
27 24 8
27 24 16
27 24 32
27 25 3
27 25 11
27 25 33
27 26 17
27 26 34
27 27 5
27 27 7
27 27 35
27 28 3
27 28 4
27 28 6
27 28 9
27 28 12
27 28 18
27 28 36
27 30 19
27 31 3
27 31 13
27 32 4
27 32 5
27 32 8
27 32 10
27 32 20
27 34 3
27 34 6
27 34 7
27 34 14
27 34 21
27 36 4
27 36 11
27 36 22
28 0 7
28 1 4
28 1 8
28 2 3
28 2 9
28 3 5
28 3 10
28 4 11
28 5 3
28 5 4
28 5 6
28 5 12
28 6 13
28 7 7
28 7 14
28 8 3
28 8 5
28 8 15
28 9 4
28 9 8
28 9 16
28 10 17
28 11 3
28 11 6
28 11 9
28 11 18
28 12 19
28 13 4
28 13 5
28 13 10
28 13 20
28 14 3
28 14 7
28 14 21
28 15 11
28 15 22
28 16 23
28 17 3
28 17 4
28 17 6
28 17 8
28 17 12
28 17 24
28 18 5
28 18 25
28 19 13
28 19 26
28 20 3
28 20 9
28 20 27
28 21 4
28 21 7
28 21 14
28 21 28
28 22 29
28 23 3
28 23 5
28 23 6
28 23 10
28 23 15
28 23 30
28 24 31
28 25 4
28 25 8
28 25 16
28 25 32
28 26 3
28 26 11
28 26 33
28 27 17
28 27 34
28 28 5
28 28 7
28 28 35
28 29 3
28 29 4
28 29 6
28 29 9
28 29 12
28 29 18
28 29 36
28 31 19
28 32 3
28 32 13
28 33 4
28 33 5
28 33 8
28 33 10
28 33 20
28 35 3
28 35 6
28 35 7
28 35 14
28 35 21
29 0 3
29 0 6
29 1 7
29 2 4
29 2 8
29 3 3
29 3 9
29 4 5
29 4 10
29 5 11
29 6 3
29 6 4
29 6 6
29 6 12
29 7 13
29 8 7
29 8 14
29 9 3
29 9 5
29 9 15
29 10 4
29 10 8
29 10 16
29 11 17
29 12 3
29 12 6
29 12 9
29 12 18
29 13 19
29 14 4
29 14 5
29 14 10
29 14 20
29 15 3
29 15 7
29 15 21
29 16 11
29 16 22
29 17 23
29 18 3
29 18 4
29 18 6
29 18 8
29 18 12
29 18 24
29 19 5
29 19 25
29 20 13
29 20 26
29 21 3
29 21 9
29 21 27
29 22 4
29 22 7
29 22 14
29 22 28
29 23 29
29 24 3
29 24 5
29 24 6
29 24 10
29 24 15
29 24 30
29 25 31
29 26 4
29 26 8
29 26 16
29 26 32
29 27 3
29 27 11
29 27 33
29 28 17
29 28 34
29 29 5
29 29 7
29 29 35
29 30 3
29 30 4
29 30 6
29 30 9
29 30 12
29 30 18
29 30 36
29 32 19
29 33 3
29 33 13
29 34 4
29 34 5
29 34 8
29 34 10
29 34 20
29 36 3
29 36 6
29 36 7
29 36 14
29 36 21
30 0 5
30 1 3
30 1 6
30 2 7
30 3 4
30 3 8
30 4 3
30 4 9
30 5 5
30 5 10
30 6 11
30 7 3
30 7 4
30 7 6
30 7 12
30 8 13
30 9 7
30 9 14
30 10 3
30 10 5
30 10 15
30 11 4
30 11 8
30 11 16
30 12 17
30 13 3
30 13 6
30 13 9
30 13 18
30 14 19
30 15 4
30 15 5
30 15 10
30 15 20
30 16 3
30 16 7
30 16 21
30 17 11
30 17 22
30 18 23
30 19 3
30 19 4
30 19 6
30 19 8
30 19 12
30 19 24
30 20 5
30 20 25
30 21 13
30 21 26
30 22 3
30 22 9
30 22 27
30 23 4
30 23 7
30 23 14
30 23 28
30 24 29
30 25 3
30 25 5
30 25 6
30 25 10
30 25 15
30 25 30
30 26 31
30 27 4
30 27 8
30 27 16
30 27 32
30 28 3
30 28 11
30 28 33
30 29 17
30 29 34
30 30 5
30 30 7
30 30 35
30 31 3
30 31 4
30 31 6
30 31 9
30 31 12
30 31 18
30 31 36
30 33 19
30 34 3
30 34 13
30 35 4
30 35 5
30 35 8
30 35 10
30 35 20
31 0 4
31 1 5
31 2 3
31 2 6
31 3 7
31 4 4
31 4 8
31 5 3
31 5 9
31 6 5
31 6 10
31 7 11
31 8 3
31 8 4
31 8 6
31 8 12
31 9 13
31 10 7
31 10 14
31 11 3
31 11 5
31 11 15
31 12 4
31 12 8
31 12 16
31 13 17
31 14 3
31 14 6
31 14 9
31 14 18
31 15 19
31 16 4
31 16 5
31 16 10
31 16 20
31 17 3
31 17 7
31 17 21
31 18 11
31 18 22
31 19 23
31 20 3
31 20 4
31 20 6
31 20 8
31 20 12
31 20 24
31 21 5
31 21 25
31 22 13
31 22 26
31 23 3
31 23 9
31 23 27
31 24 4
31 24 7
31 24 14
31 24 28
31 25 29
31 26 3
31 26 5
31 26 6
31 26 10
31 26 15
31 26 30
31 27 31
31 28 4
31 28 8
31 28 16
31 28 32
31 29 3
31 29 11
31 29 33
31 30 17
31 30 34
31 31 5
31 31 7
31 31 35
31 32 3
31 32 4
31 32 6
31 32 9
31 32 12
31 32 18
31 32 36
31 34 19
31 35 3
31 35 13
31 36 4
31 36 5
31 36 8
31 36 10
31 36 20
32 0 3
32 1 4
32 2 5
32 3 3
32 3 6
32 4 7
32 5 4
32 5 8
32 6 3
32 6 9
32 7 5
32 7 10
32 8 11
32 9 3
32 9 4
32 9 6
32 9 12
32 10 13
32 11 7
32 11 14
32 12 3
32 12 5
32 12 15
32 13 4
32 13 8
32 13 16
32 14 17
32 15 3
32 15 6
32 15 9
32 15 18
32 16 19
32 17 4
32 17 5
32 17 10
32 17 20
32 18 3
32 18 7
32 18 21
32 19 11
32 19 22
32 20 23
32 21 3
32 21 4
32 21 6
32 21 8
32 21 12
32 21 24
32 22 5
32 22 25
32 23 13
32 23 26
32 24 3
32 24 9
32 24 27
32 25 4
32 25 7
32 25 14
32 25 28
32 26 29
32 27 3
32 27 5
32 27 6
32 27 10
32 27 15
32 27 30
32 28 31
32 29 4
32 29 8
32 29 16
32 29 32
32 30 3
32 30 11
32 30 33
32 31 17
32 31 34
32 32 5
32 32 7
32 32 35
32 33 3
32 33 4
32 33 6
32 33 9
32 33 12
32 33 18
32 33 36
32 35 19
32 36 3
32 36 13
33 1 3
33 2 4
33 3 5
33 4 3
33 4 6
33 5 7
33 6 4
33 6 8
33 7 3
33 7 9
33 8 5
33 8 10
33 9 11
33 10 3
33 10 4
33 10 6
33 10 12
33 11 13
33 12 7
33 12 14
33 13 3
33 13 5
33 13 15
33 14 4
33 14 8
33 14 16
33 15 17
33 16 3
33 16 6
33 16 9
33 16 18
33 17 19
33 18 4
33 18 5
33 18 10
33 18 20
33 19 3
33 19 7
33 19 21
33 20 11
33 20 22
33 21 23
33 22 3
33 22 4
33 22 6
33 22 8
33 22 12
33 22 24
33 23 5
33 23 25
33 24 13
33 24 26
33 25 3
33 25 9
33 25 27
33 26 4
33 26 7
33 26 14
33 26 28
33 27 29
33 28 3
33 28 5
33 28 6
33 28 10
33 28 15
33 28 30
33 29 31
33 30 4
33 30 8
33 30 16
33 30 32
33 31 3
33 31 11
33 31 33
33 32 17
33 32 34
33 33 5
33 33 7
33 33 35
33 34 3
33 34 4
33 34 6
33 34 9
33 34 12
33 34 18
33 34 36
33 36 19
34 2 3
34 3 4
34 4 5
34 5 3
34 5 6
34 6 7
34 7 4
34 7 8
34 8 3
34 8 9
34 9 5
34 9 10
34 10 11
34 11 3
34 11 4
34 11 6
34 11 12
34 12 13
34 13 7
34 13 14
34 14 3
34 14 5
34 14 15
34 15 4
34 15 8
34 15 16
34 16 17
34 17 3
34 17 6
34 17 9
34 17 18
34 18 19
34 19 4
34 19 5
34 19 10
34 19 20
34 20 3
34 20 7
34 20 21
34 21 11
34 21 22
34 22 23
34 23 3
34 23 4
34 23 6
34 23 8
34 23 12
34 23 24
34 24 5
34 24 25
34 25 13
34 25 26
34 26 3
34 26 9
34 26 27
34 27 4
34 27 7
34 27 14
34 27 28
34 28 29
34 29 3
34 29 5
34 29 6
34 29 10
34 29 15
34 29 30
34 30 31
34 31 4
34 31 8
34 31 16
34 31 32
34 32 3
34 32 11
34 32 33
34 33 17
34 33 34
34 34 5
34 34 7
34 34 35
34 35 3
34 35 4
34 35 6
34 35 9
34 35 12
34 35 18
34 35 36
35 0 3
35 0 4
35 0 5
35 0 6
35 0 7
35 0 8
35 0 9
35 0 10
35 0 11
35 0 12
35 0 13
35 0 14
35 0 15
35 0 16
35 0 17
35 0 18
35 0 19
35 0 20
35 0 21
35 0 22
35 0 23
35 0 24
35 0 25
35 0 26
35 0 27
35 0 28
35 0 29
35 0 30
35 0 31
35 0 32
35 0 33
35 0 34
35 0 35
35 0 36
35 3 3
35 4 4
35 5 5
35 6 3
35 6 6
35 7 7
35 8 4
35 8 8
35 9 3
35 9 9
35 10 5
35 10 10
35 11 11
35 12 3
35 12 4
35 12 6
35 12 12
35 13 13
35 14 7
35 14 14
35 15 3
35 15 5
35 15 15
35 16 4
35 16 8
35 16 16
35 17 17
35 18 3
35 18 6
35 18 9
35 18 18
35 19 19
35 20 4
35 20 5
35 20 10
35 20 20
35 21 3
35 21 7
35 21 21
35 22 11
35 22 22
35 23 23
35 24 3
35 24 4
35 24 6
35 24 8
35 24 12
35 24 24
35 25 5
35 25 25
35 26 13
35 26 26
35 27 3
35 27 9
35 27 27
35 28 4
35 28 7
35 28 14
35 28 28
35 29 29
35 30 3
35 30 5
35 30 6
35 30 10
35 30 15
35 30 30
35 31 31
35 32 4
35 32 8
35 32 16
35 32 32
35 33 3
35 33 11
35 33 33
35 34 17
35 34 34
35 35 5
35 35 7
35 35 35
35 36 3
35 36 4
35 36 6
35 36 9
35 36 12
35 36 18
35 36 36
36 1 3
36 1 4
36 1 5
36 1 6
36 1 7
36 1 8
36 1 9
36 1 10
36 1 11
36 1 12
36 1 13
36 1 14
36 1 15
36 1 16
36 1 17
36 1 18
36 1 19
36 1 20
36 1 21
36 1 22
36 1 23
36 1 24
36 1 25
36 1 26
36 1 27
36 1 28
36 1 29
36 1 30
36 1 31
36 1 32
36 1 33
36 1 34
36 1 35
36 1 36
36 4 3
36 5 4
36 6 5
36 7 3
36 7 6
36 8 7
36 9 4
36 9 8
36 10 3
36 10 9
36 11 5
36 11 10
36 12 11
36 13 3
36 13 4
36 13 6
36 13 12
36 14 13
36 15 7
36 15 14
36 16 3
36 16 5
36 16 15
36 17 4
36 17 8
36 17 16
36 18 17
36 19 3
36 19 6
36 19 9
36 19 18
36 20 19
36 21 4
36 21 5
36 21 10
36 21 20
36 22 3
36 22 7
36 22 21
36 23 11
36 23 22
36 24 23
36 25 3
36 25 4
36 25 6
36 25 8
36 25 12
36 25 24
36 26 5
36 26 25
36 27 13
36 27 26
36 28 3
36 28 9
36 28 27
36 29 4
36 29 7
36 29 14
36 29 28
36 30 29
36 31 3
36 31 5
36 31 6
36 31 10
36 31 15
36 31 30
36 32 31
36 33 4
36 33 8
36 33 16
36 33 32
36 34 3
36 34 11
36 34 33
36 35 17
36 35 34
36 36 5
36 36 7
36 36 35
